id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
38,0,0,1,https://mcg.gfzq.cn,mcg.gfzq.cn,1,mcg.gfzq.cn,58.63.239.179,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mcg.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535906DA30>, 'Connection to mcg.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,58.63.232.0/21,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,Brute
25,0,0,1,http://meet.gfzq.cn,meet.gfzq.cn,1,meet.gfzq.cn,121.8.190.123,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='meet.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358C98100>, 'Connection to meet.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
26,0,0,1,https://meet.gfzq.cn,meet.gfzq.cn,1,meet.gfzq.cn,121.8.190.123,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='meet.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015358C98F70>, 'Connection to meet.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
29,0,0,1,http://sentry.gfzq.cn,sentry.gfzq.cn,1,sentry.gfzq.cn,59.41.16.183,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='sentry.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015357720610>, 'Connection to sentry.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,59.40.0.0/15,AS4134,China Telecom,中国广东省广州市,电信,Brute
30,0,0,1,https://sentry.gfzq.cn,sentry.gfzq.cn,1,sentry.gfzq.cn,59.41.16.183,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sentry.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535719C5B0>, 'Connection to sentry.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,59.40.0.0/15,AS4134,China Telecom,中国广东省广州市,电信,Brute
27,0,0,1,http://shg.gfzq.cn,shg.gfzq.cn,1,shg.gfzq.cn,116.228.37.76,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='shg.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358BB2250>, 'Connection to shg.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,116.228.0.0/16,AS4812,China Telecom (Group),中国上海上海市,电信,Brute
28,0,0,1,https://shg.gfzq.cn,shg.gfzq.cn,1,shg.gfzq.cn,116.228.37.76,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='shg.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015357720B20>, 'Connection to shg.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,116.228.0.0/16,AS4812,China Telecom (Group),中国上海上海市,电信,Brute
13,0,0,1,https://sjzqhqbj.ns.gfzq.cn,sjzqhqbj.ns.gfzq.cn,2,"sjzqhqbj.ns.gfzq.cn,sjzqhqbj.ns.gfzq.cn","123.126.108.151,123.126.108.150","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sjzqhqbj.ns.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015358D7DEE0>, 'Connection to sjzqhqbj.ns.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,"123.126.96.0/20,123.126.96.0/20","AS4808,AS4808","China Unicom,China Unicom","中国北京北京市,中国北京北京市","联通,联通",BinaryEdgeAPIQuery
14,0,0,1,http://sjzqhqbj.ns.gfzq.cn,sjzqhqbj.ns.gfzq.cn,2,"sjzqhqbj.ns.gfzq.cn,sjzqhqbj.ns.gfzq.cn","123.126.108.151,123.126.108.150","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sjzqhqbj.ns.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358D7DF70>, 'Connection to sjzqhqbj.ns.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,"123.126.96.0/20,123.126.96.0/20","AS4808,AS4808","China Unicom,China Unicom","中国北京北京市,中国北京北京市","联通,联通",BinaryEdgeAPIQuery
11,0,1,1,http://video.gfzq.cn,video.gfzq.cn,1,"opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com","1.182.48.35,1.71.157.35,14.152.86.35,14.215.89.35,27.148.188.35,36.99.3.35,36.103.236.35,36.103.246.35,42.81.84.35,42.101.56.35","1,1,1,1,1,1,1,1,1,1",1,80,400,Bad Request,"'{""code"":""MissingDateHeader"",""message"":""Request must have a \\""date\\"" or \\""x-bce-date\\"" header."",""requestId"":""f0432187-fd94-4bee-91ec-42df976e08f6""}'",JSP3/2.0.14,"1.180.0.0/14,1.71.152.0/21,14.152.80.0/20,14.215.88.0/23,27.148.160.0/19,36.99.0.0/21,36.103.236.0/23,36.103.246.0/23,42.81.0.0/17,42.100.0.0/15","AS4134,AS132147,AS134763,AS58543,AS133775,AS139018,AS134761,AS134761,AS58542,AS4134","China Telecom,No.3 Shu-Ma Road,ChinaNet Guangdong Province Network,Guangdong,Xiamen,Henan Luoyang IDC,CHINANET NINGXIA province ZHONGWEI IDC network,CHINANET NINGXIA province ZHONGWEI IDC network,Tianjij 300000,China Telecom","中国内蒙古包头市,中国山西省太原市,中国广东省东莞市,中国广东省潮州市,中国福建省厦门市,中国河南省洛阳市,中国宁夏中卫市,中国宁夏中卫市,中国天津天津市,中国黑龙江省哈尔滨市","电信,电信,电信,电信,电信,电信,电信,电信,电信,电信",IP138Query
12,1,1,1,https://video.gfzq.cn,video.gfzq.cn,1,"opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com,opencdn.jomodns.com","1.182.48.35,1.71.157.35,14.152.86.35,14.215.89.35,27.148.188.35,36.99.3.35,36.103.236.35,36.103.246.35,42.81.84.35,42.101.56.35","1,1,1,1,1,1,1,1,1,1",1,443,403,Forbidden,403 Forbidden,JSP3/2.0.14,"1.180.0.0/14,1.71.152.0/21,14.152.80.0/20,14.215.88.0/23,27.148.160.0/19,36.99.0.0/21,36.103.236.0/23,36.103.246.0/23,42.81.0.0/17,42.100.0.0/15","AS4134,AS132147,AS134763,AS58543,AS133775,AS139018,AS134761,AS134761,AS58542,AS4134","China Telecom,No.3 Shu-Ma Road,ChinaNet Guangdong Province Network,Guangdong,Xiamen,Henan Luoyang IDC,CHINANET NINGXIA province ZHONGWEI IDC network,CHINANET NINGXIA province ZHONGWEI IDC network,Tianjij 300000,China Telecom","中国内蒙古包头市,中国山西省太原市,中国广东省东莞市,中国广东省潮州市,中国福建省厦门市,中国河南省洛阳市,中国宁夏中卫市,中国宁夏中卫市,中国天津天津市,中国黑龙江省哈尔滨市","电信,电信,电信,电信,电信,电信,电信,电信,电信,电信",IP138Query
36,0,0,1,https://vpn.gfzq.cn,vpn.gfzq.cn,1,"vpn.ns.gfzq.cn,vpn.ns.gfzq.cn,vpn.ns.gfzq.cn,vpn.ns.gfzq.cn","218.19.190.26,59.41.16.188,210.21.15.5,210.21.122.43","1,1,1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vpn.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015356FCB070>, 'Connection to vpn.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,"218.19.0.0/16,59.40.0.0/15,210.21.12.0/22,210.21.122.0/23","AS4134,AS4134,AS17622,AS17622","China Telecom,China Telecom,China Unicom Guangzhou network,China Unicom Guangzhou network","中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市","电信,电信,联通,联通",Brute
37,0,0,1,http://vpn.gfzq.cn,vpn.gfzq.cn,1,"vpn.ns.gfzq.cn,vpn.ns.gfzq.cn,vpn.ns.gfzq.cn,vpn.ns.gfzq.cn","218.19.190.26,59.41.16.188,210.21.15.5,210.21.122.43","1,1,1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='vpn.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358C66E20>, 'Connection to vpn.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,"218.19.0.0/16,59.40.0.0/15,210.21.12.0/22,210.21.122.0/23","AS4134,AS4134,AS17622,AS17622","China Telecom,China Telecom,China Unicom Guangzhou network,China Unicom Guangzhou network","中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市","电信,电信,联通,联通",Brute
17,0,0,1,http://vsp.gfzq.cn,vsp.gfzq.cn,1,vsp.gfzq.cn,59.41.16.182,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='vsp.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x00000153575B4040>, 'Connection to vsp.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,59.40.0.0/15,AS4134,China Telecom,中国广东省广州市,电信,HackerTargetQuery
18,0,0,1,https://vsp.gfzq.cn,vsp.gfzq.cn,1,vsp.gfzq.cn,59.41.16.182,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='vsp.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535AA00250>, 'Connection to vsp.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,59.40.0.0/15,AS4134,China Telecom,中国广东省广州市,电信,HackerTargetQuery
21,0,0,1,http://wac.gfzq.cn,wac.gfzq.cn,1,wac.gfzq.cn,121.8.190.123,1,1,80,,"(MaxRetryError(""HTTPConnectionPool(host='wac.gfzq.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358CAFAF0>, 'Connection to wac.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
22,0,0,1,https://wac.gfzq.cn,wac.gfzq.cn,1,wac.gfzq.cn,121.8.190.123,1,1,443,,"(MaxRetryError(""HTTPSConnectionPool(host='wac.gfzq.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015358CAF4C0>, 'Connection to wac.gfzq.cn timed out. (connect timeout=3.05)'))""),)",,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
5,1,1,1,https://www.gfzq.cn,www.gfzq.cn,1,www.gfzq.cn,116.31.73.135,1,1,443,200,OK,Welcome to nginx!,nginx/1.12.1,116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BinaryEdgeAPIQuery
6,1,1,1,http://www.gfzq.cn,www.gfzq.cn,1,www.gfzq.cn,116.31.73.135,1,1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BinaryEdgeAPIQuery
